START_DT;END_DT;CLIENT_NAME;YEAR_BIRTH;CLIENT_ID
2020-05-31;2999-12-31;Jazlin;1999;1784
2020-06-01;2999-12-31;Jori;1999;2846
2020-06-02;2999-12-31;Joseline;1999;1375
2020-06-03;2999-12-31;Justina;1999;834
2020-06-04;2999-12-31;Keturah;1999;196
2020-06-05;2999-12-31;Khole;1999;1285
2020-06-06;2999-12-31;Kiah;1999;4409
2020-06-07;2999-12-31;Kim;1999;4206
2020-06-08;2999-12-31;Laela;1999;1529
2020-06-09;2999-12-31;Layloni;1999;1431
2020-06-10;2999-12-31;Lesley;1999;2073
2020-06-11;2999-12-31;Lilliann;1999;1009
2020-06-12;2999-12-31;Luiza;1999;4821
2020-06-13;2999-12-31;Marcy;1999;4851
2020-06-14;2999-12-31;Marisa;1999;1095
2020-06-15;2999-12-31;Mecca;2000;4726
2020-06-16;2999-12-31;Mishika;2000;1945
2020-06-17;2999-12-31;Monet;2000;1742
2020-06-18;2999-12-31;Morrigan;2000;3276
2020-06-19;2999-12-31;Munira;2000;2426
2020-06-20;2999-12-31;Myriam;2000;3265
2020-06-21;2999-12-31;Nadya;2000;2963
2020-06-22;2999-12-31;Nani;2000;336
2020-06-23;2999-12-31;Odelia;2000;3310
2020-06-24;2999-12-31;Orion;2000;3761
2020-06-25;2999-12-31;Owen;2000;1208
2020-06-26;2999-12-31;Pandora;2000;4965
2020-06-27;2999-12-31;Quetzalli;2000;696
2020-06-28;2999-12-31;Rawan;2000;2260
2020-06-29;2999-12-31;Reema;2000;2782
2020-06-30;2999-12-31;Reeva;2000;4380
2020-07-01;2999-12-31;Rosetta;2000;2147
2020-07-02;2999-12-31;Ruchy;2000;3014
2020-07-03;2999-12-31;Sakina;2000;4212
2020-07-04;2999-12-31;Samya;2000;3389
2020-07-05;2999-12-31;Starla;2000;928
2020-07-06;2999-12-31;Stefany;2000;1929
2020-07-07;2999-12-31;Tayanna;2000;1500
2020-07-08;2999-12-31;Tehilla;2000;2444
2020-07-09;2999-12-31;Tiaraoluwa;2000;2788
2020-07-10;2999-12-31;Vega;2000;2964
2020-07-11;2999-12-31;Westlyn;2000;2968
2020-07-12;2999-12-31;Yajaira;2000;583
2020-07-13;2999-12-31;Yides;2000;236
2020-07-14;2999-12-31;Zephyr;2000;34
2020-07-15;2999-12-31;Zohemy;2000;2579
2020-07-16;2999-12-31;Zorah;2000;459
2020-07-17;2999-12-31;Aarvi;2000;4486
2020-07-18;2999-12-31;Addy;2000;4770
2020-07-19;2999-12-31;Alitzel;2000;1385
2020-07-20;2999-12-31;Amada;2000;4184
2020-07-21;2999-12-31;Amariyah;2000;2075
2020-07-22;2999-12-31;Amity;2000;852
2020-07-23;2999-12-31;Anamaria;2000;3330
2020-07-24;2999-12-31;Aryiah;2000;1359
2020-07-25;2999-12-31;Aurielle;2000;1225
2020-07-26;2999-12-31;Azlyn;2000;4088
2020-07-27;2999-12-31;Bellamie;2000;2007
2020-07-28;2999-12-31;Brazil;2000;4164
2020-07-29;2999-12-31;Brookelynn;2000;3593
2020-07-30;2999-12-31;Bruchy;2000;2320
2020-07-31;2999-12-31;Christy;2000;1806
2020-08-01;2999-12-31;Conley;2000;1729
2020-08-02;2999-12-31;Corinna;2000;1291
2020-08-03;2999-12-31;Corrie;2000;3499
2020-08-04;2999-12-31;Ellyanna;2000;2346
2020-08-05;2999-12-31;Emaline;2000;2061
2020-08-06;2999-12-31;Emmaleigh;2000;232
2020-08-07;2999-12-31;Emrys;2000;2436
2020-08-08;2999-12-31;Esmerelda;2000;4618
2020-08-09;2999-12-31;Fraidy;2000;4811
2020-08-10;2999-12-31;Ginny;2000;3266
2020-08-11;2999-12-31;Graciella;2000;709
2020-08-12;2999-12-31;Ina;2000;4530
2020-08-13;2999-12-31;Jahlani;2000;2535
2020-08-14;2999-12-31;Jaiden;2000;2134
2020-08-15;2999-12-31;Jalissa;2000;4351
2020-08-16;2999-12-31;Javeah;2000;1278
2020-08-17;2999-12-31;Justine;2000;762
2020-08-18;2999-12-31;Kaior;2000;4617
2020-08-19;2999-12-31;Kaizley;2000;4561
2020-08-20;2999-12-31;Kamyah;2000;1758
2020-08-21;2999-12-31;Katalaya;2000;4839
2020-08-22;2999-12-31;Katherin;2000;2162
2020-08-23;2999-12-31;Kensli;2000;1382
2020-08-24;2999-12-31;Lennix;2000;3712
2020-08-25;2999-12-31;Lynden;2000;2992
2020-08-26;2999-12-31;Maeven;2000;4250
2020-08-27;2999-12-31;Malaia;2000;1787
2020-08-28;2999-12-31;Malorie;2000;1582
2020-08-29;2999-12-31;Marisela;2000;2744
2020-08-30;2999-12-31;Medina;2000;2468
2020-08-31;2999-12-31;Mulani;2000;4763
2020-09-01;2999-12-31;Novi;2000;1646
2020-09-02;2999-12-31;Nyelle;2000;4939
2020-09-03;2999-12-31;Ora;2000;2511
2020-09-04;2999-12-31;Orianna;2000;4481
2020-09-05;2999-12-31;Raniya;2000;3955
2020-09-06;2999-12-31;Rehmat;2000;1656
2020-09-07;2999-12-31;Remie;2000;2056
2020-09-08;2999-12-31;Rosy;2000;4895
2020-09-09;2999-12-31;Ryker;2000;4827
2020-09-10;2999-12-31;Savvy;2000;4835
2020-09-11;2999-12-31;Seraphine;2000;1952
2020-09-12;2999-12-31;Sincere;2000;965
2020-09-13;2999-12-31;Suhana;2000;2748
2020-09-14;2999-12-31;Tahiry;2000;2960
2020-09-15;2999-12-31;Taniya;2000;1217
2020-09-16;2999-12-31;Teddy;2000;2724
2020-09-17;2999-12-31;Tennessee;2000;4565
2020-09-18;2999-12-31;Thora;2000;1402
2020-09-19;2999-12-31;Tyanna;2000;4991
2023-03-14;2023-04-20;Vicky;2000;3583
2023-03-15;2023-04-20;Yari;2000;4542
2023-03-16;2023-04-20;Aanvi;2000;3518
2023-03-17;2023-04-20;Adamaris;2000;2435
2023-03-18;2023-04-20;Akasha;2000;1104
2023-03-19;2023-04-20;Alany;2000;4759
2023-03-20;2023-04-20;Alizay;2000;3609
2023-03-21;2023-04-20;Amaiyah;2000;2278
2023-03-22;2023-04-20;Aruna;2000;1732
2023-03-23;2023-04-20;Aviella;2000;4087
2023-03-24;2023-04-20;Barbie;2000;207
2023-03-25;2023-04-20;Beautiful;2000;324
2023-03-26;2023-04-20;Brixton;2000;2842
2023-03-27;2023-04-20;Carsen;2000;351
2023-03-28;2023-04-20;Clarabelle;2000;3975
2023-03-29;2023-04-20;Dayra;2000;436
2023-03-30;2023-04-20;Elizah;2000;2051
2023-03-31;2023-04-20;Emerly;2000;1358
2023-04-01;2023-04-20;Emilyn;2000;1684
2010-04-22;2023-04-21;Faiza;1948;2104
2010-04-22;2023-04-22;Galilee;1948;1329
2010-04-22;2023-04-23;Georgette;1948;82
2010-04-22;2023-04-24;Haiden;1948;4191
2010-04-22;2023-04-25;Halley;1949;3671
2010-04-22;2023-04-26;Harli;1949;508
2010-04-22;2023-04-27;Hazeleigh;1949;2902
2010-04-22;2023-04-28;Imelda;1949;2255
2010-04-22;2023-04-29;Itzae;1949;3010
2010-04-22;2023-04-30;Itzia;1949;4797
2010-04-22;2023-05-01;Ivyanna;1949;67
2010-05-07;2023-06-11;Jaslene;1950;2577
2010-05-07;2023-06-12;Jaziyah;1950;971
2010-05-07;2023-06-13;Jehlani;1950;4692
2010-05-07;2023-06-14;Jensyn;1950;1489
2010-05-07;2023-06-15;Jerzi;1950;2512
2010-05-07;2023-06-16;Joanie;1950;716
2020-10-26;2999-12-31;Joleigh;2000;4605
2020-10-27;2999-12-31;Jru;2000;4629
2020-10-28;2999-12-31;Juliett;2000;1993
2023-03-10;2999-12-31;Kambree;2000;3970
2023-03-10;2999-12-31;Kirra;2000;3849
2023-03-10;2999-12-31;Kylin;2000;4037
2023-03-10;2999-12-31;Kymani;2000;2127
2023-03-10;2999-12-31;Landri;2000;2621
2023-03-10;2999-12-31;Leilanie;2000;2678
2023-03-10;2999-12-31;Lizette;2000;3906
2023-03-10;2999-12-31;Madi;2000;1858
2023-03-10;2999-12-31;Makenzi;2000;2201
2023-03-10;2999-12-31;Matilde;2000;4062
2023-03-10;2999-12-31;Milo;2000;3323
2023-03-10;2999-12-31;Myleigh;2000;3271
2023-03-10;2999-12-31;Nari;2000;1673
2023-03-10;2999-12-31;Nataleigh;2000;4866
2023-03-10;2999-12-31;Nawal;2000;1195
2023-03-10;2999-12-31;Naylah;2000;2944
2023-03-10;2999-12-31;Oakland;2000;4993
2023-03-10;2999-12-31;Raena;2000;3802
2023-03-10;2999-12-31;Rawlings;2000;1381
2023-03-10;2999-12-31;Raylyn;2000;613
2023-03-10;2999-12-31;Remmi;2000;4607
2023-03-10;2999-12-31;Rome;2000;1804
2023-03-10;2999-12-31;Saydee;2000;4958
2020-11-21;2999-12-31;Scarleth;2000;4101
2020-11-22;2999-12-31;Scotlynn;2000;2002
2020-11-23;2999-12-31;Semaj;2000;221
2020-11-24;2999-12-31;Sena;2000;2456
2020-11-25;2999-12-31;Sirena;2000;3491
2020-11-26;2999-12-31;Spirit;2000;3916
2020-11-27;2999-12-31;Tate;2000;1179
2020-11-28;2999-12-31;Teagen;2000;1184
2020-11-29;2999-12-31;Teigen;2000;3984
2020-11-30;2999-12-31;Zemira;2000;1455
2020-12-01;2999-12-31;Zyanna;2000;2378
2020-12-02;2999-12-31;Aadhira;2000;1356
2020-12-03;2999-12-31;Aalani;2000;2528
2020-12-04;2999-12-31;Aamira;2000;4127
2020-12-05;2999-12-31;Abigayle;2000;1297
2020-12-06;2999-12-31;Addeline;2000;2026
2020-12-07;2999-12-31;Aina;2000;1840
2020-12-08;2999-12-31;Alaynah;2000;4564
2020-12-09;2999-12-31;Allana;2000;3933
2020-12-10;2999-12-31;Alorah;2000;550
2020-12-11;2999-12-31;Anisha;2000;4688
2020-12-12;2999-12-31;Anny;2000;4550
2020-12-13;2999-12-31;Araiya;2000;3072
2020-12-14;2999-12-31;Arley;2000;1762
2020-12-15;2999-12-31;Arlie;2000;2041
2020-12-16;2999-12-31;Armanii;2000;4868
2020-12-17;2999-12-31;Ashlee;2000;2210
2020-12-18;2999-12-31;Avana;2000;4923
2020-12-19;2999-12-31;Britta;2000;1530
2020-12-20;2999-12-31;Brook;2000;1644
2020-12-21;2999-12-31;Cailey;2000;1192
2020-12-22;2999-12-31;Calleigh;2000;3504
2020-12-23;2999-12-31;Deari;2000;3708
2020-12-24;2999-12-31;December;2000;4885
2020-12-25;2999-12-31;Delila;2000;823
2020-12-26;2999-12-31;Denym;2000;1815
2020-12-27;2999-12-31;Elaya;2000;1571
2020-12-28;2999-12-31;Ellinor;2000;1374
2020-12-29;2999-12-31;Elvia;2000;4600
2020-12-30;2999-12-31;Emersynn;2000;1703
2020-12-31;2999-12-31;Evyn;2000;2933
2021-01-01;2999-12-31;Fia;2000;4754
2021-01-02;2999-12-31;Frieda;2000;3621
2021-01-03;2999-12-31;Griselda;2000;2520
2021-01-04;2999-12-31;Harlo;2000;4917
2021-01-05;2999-12-31;Jacklynn;2000;1869
2021-01-06;2999-12-31;Janey;2000;523
2021-01-07;2999-12-31;Kamira;2000;3778
2021-01-08;2999-12-31;Kaylei;2000;2728
2021-01-09;2999-12-31;Laelynn;2000;603
2021-01-10;2999-12-31;Leyah;2000;3908
2021-01-11;2999-12-31;Lilya;2000;3917
2021-01-12;2999-12-31;Madelyne;2000;4531
2021-01-13;2999-12-31;Mahi;2000;1355
2021-01-14;2999-12-31;Mahnoor;2000;986
2021-01-15;2999-12-31;Maison;2000;3160
2021-01-16;2999-12-31;Maizee;2000;1754
2021-01-17;2999-12-31;Mandy;2000;3149
2021-01-18;2999-12-31;Maylen;2000;1994
2021-01-19;2999-12-31;Melrose;2000;4105
2021-01-20;2999-12-31;Mikah;2000;1343
2021-01-21;2999-12-31;Mirna;2000;2082
2021-01-22;2999-12-31;Naydelin;2000;548
2021-01-23;2999-12-31;Nusaybah;2000;1229
2021-01-24;2999-12-31;Oliviana;2000;3830
2021-01-25;2999-12-31;Parklynn;2000;1474
2021-01-26;2999-12-31;Raylen;2000;3986
2021-01-27;2999-12-31;Roux;2000;4914
2021-01-28;2999-12-31;Savana;2000;2312
2021-01-29;2999-12-31;Saya;2000;2862
2021-01-30;2999-12-31;Siham;2000;2381
2021-01-31;2999-12-31;Sylvi;2000;3322
2021-02-01;2999-12-31;Unity;2000;384
2021-02-02;2999-12-31;Vaida;2000;2239
2021-02-03;2999-12-31;Viha;2000;533
2021-02-04;2999-12-31;Wanda;2000;250
2021-02-05;2999-12-31;Yessenia;2000;158
2021-02-06;2999-12-31;Zahava;2000;66
2021-02-07;2999-12-31;Zalaya;2000;3347
2021-02-08;2999-12-31;Zemirah;2000;4222
2021-02-09;2999-12-31;Ziana;2000;2731
2021-02-10;2999-12-31;Zyah;2000;3918
2021-02-11;2999-12-31;Aaira;2000;1803
2021-02-12;2999-12-31;Abigale;2000;1594
2021-02-13;2999-12-31;Abygail;2000;4373
2021-02-14;2999-12-31;Adelaine;2000;2427
2021-02-15;2999-12-31;Ahlam;2000;699
2021-02-16;2999-12-31;Ailana;2000;790
2021-02-17;2999-12-31;Aiya;2000;1891
2021-02-18;2999-12-31;Alizabeth;2000;3854
2021-02-19;2999-12-31;Alta;2000;1117
2021-02-20;2999-12-31;Amayra;2000;12
2021-02-21;2999-12-31;Amera;2000;2287
2021-02-22;2999-12-31;Anyeli;2000;4188
2021-02-23;2999-12-31;Archer;2000;1024
2021-02-24;2999-12-31;Ariam;2000;3999
2021-02-25;2999-12-31;Barrett;2000;3172
2021-02-26;2999-12-31;Bayley;2000;1933
2021-02-27;2999-12-31;Bellatrix;2000;1748
2021-02-28;2999-12-31;Blu;2000;2163
2021-03-01;2999-12-31;Bostyn;2000;3959
2021-03-02;2999-12-31;Breeze;2000;1538
2021-03-03;2999-12-31;Breonna;2000;3350
2021-03-04;2999-12-31;Brileigh;2000;1556
2021-03-05;2999-12-31;Briseida;2000;4732
2021-03-06;2999-12-31;Cari;2000;176
2021-03-07;2999-12-31;Cleopatra;2000;3659
2021-03-08;2999-12-31;Clio;2000;2310
2021-03-09;2999-12-31;Dasia;2000;3724
2021-03-10;2999-12-31;Delyla;2000;2368
2021-03-11;2999-12-31;Eleen;2000;57
2021-03-12;2999-12-31;Elisia;2000;4448
2021-03-13;2999-12-31;Ellieanna;2000;3589
2021-03-14;2999-12-31;Elva;2000;396
2021-03-15;2999-12-31;Etty;2000;3362
2023-01-01;2999-12-31;Falynn;2000;2102
2023-01-01;2999-12-31;Fraida;2000;2622
2023-01-01;2999-12-31;Gaby;2000;62
2023-01-01;2999-12-31;Genevie;2000;2990
2023-01-01;2999-12-31;Golden;2000;4608
2023-01-01;2999-12-31;Hazleigh;2000;4151
2023-01-01;2999-12-31;Ilse;2000;4349
2023-01-01;2999-12-31;Jalynn;2000;4171
2023-01-01;2999-12-31;Jaylie;2000;4852
2023-01-01;2999-12-31;Jenelle;2000;3991
2023-01-01;2999-12-31;Jodie;2000;615
2023-01-01;2999-12-31;Kailah;2000;1682
2023-01-01;2999-12-31;Kailea;2000;2684
2023-01-01;2999-12-31;Kambria;2000;3673
2023-01-01;2999-12-31;Kristel;2000;118
2023-01-01;2999-12-31;Lailoni;2000;4030
2023-01-01;2999-12-31;Layal;2000;941
2023-01-01;2999-12-31;Liesel;2000;1388
2023-01-01;2999-12-31;Liliane;2000;654
2023-01-01;2999-12-31;Lillianne;2000;645
2023-01-01;2999-12-31;Lorna;2000;3459
2023-01-01;2999-12-31;Maisley;2000;2324
2023-01-01;2999-12-31;Marcia;2000;1176
2023-01-01;2999-12-31;Masyn;2000;253
2023-01-01;2999-12-31;Metztli;2000;3473
2023-01-01;2999-12-31;Neela;2000;3544
2023-01-01;2999-12-31;Nico;2000;2857
2023-01-01;2999-12-31;Quinnley;2000;2224
2023-01-01;2999-12-31;Rainn;2000;2533
2023-01-01;2999-12-31;Ridhi;2000;1456
2023-01-01;2999-12-31;Rowynn;2000;1261
2023-01-01;2999-12-31;Royalti;2000;1771
2023-01-01;2999-12-31;Ryanne;2000;4107
2023-01-01;2999-12-31;Sahari;2000;536
2023-01-01;2999-12-31;Sayori;2000;1588
2023-01-01;2999-12-31;Seneca;2000;475
2023-01-01;2999-12-31;Shalom;2000;3093
2023-01-01;2999-12-31;Shloka;2000;3264
2023-01-01;2999-12-31;Svea;2000;2529
2023-01-01;2999-12-31;Theodosia;2000;2010
2023-01-01;2999-12-31;Tristan;2000;1112
2023-01-01;2999-12-31;Venice;2000;1789
2023-01-01;2999-12-31;Weslynn;2000;670
2023-01-01;2999-12-31;Wisdom;2000;145
2023-01-01;2999-12-31;Yaiza;2000;1105
2023-01-01;2999-12-31;Aaniyah;2000;4579
2023-01-01;2999-12-31;Adler;2000;1637
2023-01-01;2999-12-31;Airam;2000;1218
2023-01-01;2999-12-31;Airis;2000;3773
2023-01-01;2999-12-31;Alaila;2000;744
2023-01-01;2999-12-31;Alaynna;2000;482
2023-01-01;2999-12-31;Aleeyah;2000;4490
2023-01-01;2999-12-31;Alyce;2000;952
2023-01-01;2999-12-31;Amalie;2000;3976
2023-01-01;2999-12-31;Anai;2000;3493
2023-01-01;2999-12-31;Angeli;2000;2359
2023-01-01;2999-12-31;Annabell;2000;4719
2023-01-01;2999-12-31;Arleigh;2000;182
2023-01-01;2999-12-31;Arwyn;2000;4979
2023-01-01;2999-12-31;Basya;2000;660
2023-01-01;2999-12-31;Breckyn;2000;4941
2023-01-01;2999-12-31;Camelia;2000;828
2023-01-01;2999-12-31;Candy;2000;2115
2023-01-01;2999-12-31;Carolynn;2000;2871
2023-01-01;2999-12-31;Chance;2000;3483
2023-01-01;2999-12-31;Charolette;2000;3736
2023-01-01;2999-12-31;Cristel;2000;3052
2023-01-01;2999-12-31;Dagny;2000;269
2023-01-01;2999-12-31;Darcie;2000;3455
2023-01-01;2999-12-31;Desi;2000;1534
2023-01-01;2999-12-31;Emalee;2000;3090
2023-01-01;2999-12-31;Emelie;2000;143
2023-01-01;2999-12-31;Enid;2000;4620
2023-01-01;2999-12-31;Envy;2000;42
2023-01-01;2999-12-31;Evey;2000;3592
2023-01-01;2999-12-31;Galaxy;2000;1468
2023-01-01;2999-12-31;Gionna;2000;4043
2023-01-01;2999-12-31;Heba;2000;4247
2023-01-01;2999-12-31;Henleigh;2000;1704
2023-01-01;2999-12-31;Infinity;2000;1283
2023-01-01;2999-12-31;Jayana;2000;806
2023-01-01;2999-12-31;Jayme;2000;1524
2023-01-01;2999-12-31;Jena;2000;1810
2023-01-01;2999-12-31;Jewels;2000;1947
2023-01-01;2999-12-31;Jianni;2000;977
2023-01-01;2999-12-31;Jovanna;2000;1610
2023-01-01;2999-12-31;Kaitlin;2000;751
2023-01-01;2999-12-31;Kassie;2000;3759
2023-01-01;2999-12-31;Kattaleya;2000;2029
2023-01-01;2999-12-31;Kodie;2000;3065
2023-01-01;2999-12-31;Kylei;2000;1293
2023-01-01;2999-12-31;Laniya;2000;746
2023-01-01;2999-12-31;Lavina;2000;3856
2023-01-01;2999-12-31;Leiani;2000;163
2023-01-01;2999-12-31;Lowen;2000;1443
2023-01-01;2999-12-31;Lumen;2000;2950
2023-01-01;2999-12-31;Maddy;2000;4493
2023-01-01;2999-12-31;Mahina;2000;338
2023-01-01;2999-12-31;Maiah;2000;2526
2023-01-01;2999-12-31;Malayna;2000;639
2023-01-01;2999-12-31;Meara;2000;3645
2023-01-01;2999-12-31;Montgomery;2000;3345
2023-01-01;2999-12-31;Muna;2000;2516
2023-01-01;2999-12-31;Niamh;2000;2890
2023-01-01;2999-12-31;Nolan;2000;4233
2023-01-01;2999-12-31;Noora;2000;3096
2023-01-01;2999-12-31;Ozzie;2000;2974
2023-01-01;2999-12-31;Ramiyah;2000;1577
2023-01-01;2999-12-31;Rayan;2000;2367
2023-01-01;2999-12-31;Rayn;2000;1607
2023-01-01;2999-12-31;Samyra;2000;2060
2023-01-01;2999-12-31;Saria;2000;2499
2023-01-01;2999-12-31;Suraya;2000;683
2023-01-01;2999-12-31;Sydnee;2000;2784
2023-01-01;2999-12-31;Tayler;2000;4427
2023-01-01;2999-12-31;Tommi;2000;4889
2023-01-01;2999-12-31;Ursula;2000;2757
2023-01-01;2999-12-31;Vail;2000;2633
2023-01-01;2999-12-31;Xara;2000;4295
2023-01-01;2999-12-31;Xoey;2000;1798
2023-01-01;2999-12-31;Yalitza;2000;2364
2023-01-01;2999-12-31;Yetzali;2000;3884
2023-01-01;2999-12-31;Zada;2000;442
2023-01-01;2999-12-31;Zamari;2000;3505
2023-01-01;2999-12-31;Zamaya;2000;1662
2023-01-01;2999-12-31;Zurie;2000;4644
2023-01-01;2999-12-31;Zyana;2000;151
2023-01-01;2999-12-31;Abigael;2000;4584
2023-01-01;2999-12-31;Aicha;2000;218
2023-01-01;2999-12-31;Ajooni;2000;1178
2023-01-01;2999-12-31;Alania;2000;1442
2023-01-01;2999-12-31;Aliannah;2000;3768
2023-01-01;2999-12-31;Alise;2000;1790
2023-01-01;2999-12-31;Allura;2000;4076
2023-01-01;2999-12-31;Allure;2000;3419
2023-01-01;2999-12-31;Annia;2000;4411
2023-01-01;2999-12-31;Arika;2000;2138
2023-01-01;2999-12-31;Ashleigh;2000;4937
2023-01-01;2999-12-31;Bleu;2000;3824
2023-01-01;2999-12-31;Braeleigh;2000;4246
2023-01-01;2999-12-31;Brailee;2000;4244
2023-01-01;2999-12-31;Briseis;2000;3995
2023-01-01;2999-12-31;Calina;2000;19
2023-01-01;2999-12-31;Carlotta;2000;4633
2023-01-01;2999-12-31;Cayla;2000;4690
2023-01-01;2999-12-31;Cruz;2000;3586
2023-01-01;2999-12-31;Daelynn;2000;2460
2023-01-01;2999-12-31;Dari;2000;1174
2023-01-01;2999-12-31;Dariyah;2000;2586
2023-01-01;2999-12-31;Davy;2000;2479
2023-01-01;2999-12-31;Daylani;2000;1114
2023-01-01;2999-12-31;Ebony;2000;1701
2023-01-01;2999-12-31;Eiley;2000;692
2023-01-01;2999-12-31;Elloise;2000;4740
2023-01-01;2999-12-31;Enslee;2000;1160
2023-01-01;2999-12-31;Faithlynn;2000;1030
2023-01-01;2999-12-31;Farida;2000;1501
2023-01-01;2999-12-31;Georgianna;2000;3461
2023-01-01;2999-12-31;Giorgia;2000;231
2023-01-01;2999-12-31;Jacelynn;2000;2319
2023-01-01;2999-12-31;Jadelyn;2000;3253
2023-01-01;2999-12-31;Jamaya;2000;3384
2023-01-01;2999-12-31;Jrue;2000;2216
2023-01-01;2999-12-31;Kaliya;2000;3920
2023-01-01;2999-12-31;Kenadee;2000;2386
2023-01-01;2999-12-31;Lawson;2000;4762
2023-01-01;2999-12-31;Leilanni;2000;1070
2023-01-01;2999-12-31;Lelia;2000;1290
2023-01-01;2999-12-31;Lucina;2000;4681
2023-01-01;2999-12-31;Lunna;2000;1910
2023-01-01;2999-12-31;Lynda;2000;1920
2023-01-01;2999-12-31;Macarena;2000;896
2023-01-01;2999-12-31;Maha;2000;4516
2023-01-01;2999-12-31;Mailen;2000;404
2023-01-01;2999-12-31;Mariely;2000;223
2023-01-01;2999-12-31;Mirabel;2000;617
2023-01-01;2999-12-31;Mirella;2000;2176
2023-01-01;2999-12-31;Miri;2000;1715
2023-01-01;2999-12-31;Neely;2000;4446
2023-01-01;2999-12-31;Nevada;2000;1809
2023-01-01;2999-12-31;Rei;2000;3585
2023-01-01;2999-12-31;Reid;2000;1600
2023-01-01;2999-12-31;Reigna;2000;1289
2023-01-01;2999-12-31;Renna;2000;1391
2023-01-01;2999-12-31;Riyana;2000;4366
2023-01-01;2999-12-31;Rosita;2000;222
2023-01-01;2999-12-31;Rowena;2000;1908
2023-01-01;2999-12-31;Ryland;2000;3237
2023-01-01;2999-12-31;Rynn;2000;4947
2023-01-01;2999-12-31;Sakari;2000;1236
2023-01-01;2999-12-31;Salina;2000;2672
2023-01-01;2999-12-31;Sarayah;2000;1085
2023-01-01;2999-12-31;Shanelle;2000;2158
2023-01-01;2999-12-31;Soha;2000;3146
2023-01-01;2999-12-31;Storie;2000;2379
2023-01-01;2999-12-31;Sumayyah;2000;3538
2023-01-01;2999-12-31;Taina;2000;224
2023-01-01;2999-12-31;Veyda;2000;1962
2023-01-01;2999-12-31;Via;2000;4593
2023-01-01;2999-12-31;Windsor;2000;3521
2023-01-01;2999-12-31;Winsley;2000;691
2023-01-01;2999-12-31;Xia;2000;2296
2023-01-01;2999-12-31;Zarya;2000;3705
2023-01-01;2999-12-31;Zuleyka;2000;995
2023-01-01;2999-12-31;Zuriah;2000;3313
2023-01-01;2999-12-31;Acelyn;2000;2634
2023-01-01;2999-12-31;Adalena;2000;2686
2023-01-01;2999-12-31;Adaley;2000;84
2023-01-01;2999-12-31;Adamari;2000;2372
2023-01-01;2999-12-31;Adelle;2000;3823
2023-01-01;2999-12-31;Adya;2000;1888
2023-01-01;2999-12-31;Alinah;2000;106
2023-01-01;2999-12-31;Amahia;2000;438
2023-01-01;2999-12-31;Amelya;2000;1796
2023-01-01;2999-12-31;Amie;2000;1130
2023-01-01;2999-12-31;Amorette;2000;980
2023-01-01;2999-12-31;Amory;2000;4016
2023-01-01;2999-12-31;Angelia;2000;225
2023-01-01;2999-12-31;Anzal;2000;3476
2023-01-01;2999-12-31;Aolani;2000;2502
2023-01-01;2999-12-31;Ariane;2000;1512
2023-01-01;2999-12-31;Averleigh;2000;3677
2023-01-01;2999-12-31;Aviannah;2000;4809
2023-01-01;2999-12-31;Brynna;2000;2024
2023-01-01;2999-12-31;Carys;2000;2802
2023-01-01;2999-12-31;Corrine;2000;3752
2023-01-01;2999-12-31;Dena;2000;3668
2023-01-01;2999-12-31;Divya;2000;4179
2023-01-01;2999-12-31;Dynasty;2000;678
2023-01-01;2999-12-31;Eldana;2000;3120
2023-01-01;2999-12-31;Eriana;2000;178
2023-01-01;2999-12-31;Erynn;2000;3808
2023-01-01;2999-12-31;Evren;2000;1603
2023-01-01;2999-12-31;Galia;2000;2771
2023-01-01;2999-12-31;Giannina;2000;203
2023-01-01;2999-12-31;Gwenevere;2000;2848
2023-01-01;2999-12-31;Hadiya;2000;1838
2023-01-01;2999-12-31;Halstyn;2000;355
2023-01-01;2999-12-31;Heran;2000;722
2023-01-01;2999-12-31;Ishanvi;2000;1115
2023-01-01;2999-12-31;Jaiya;2000;1957
2023-01-01;2999-12-31;Jalia;2000;501
2023-01-01;2999-12-31;Jalisa;2000;1316
2023-01-01;2999-12-31;Jeimy;2000;4873
2023-01-01;2999-12-31;Jeslyn;2000;622
2023-01-01;2999-12-31;Jessalyn;2000;829
2023-01-01;2999-12-31;Joleen;2000;1507
2023-01-01;2999-12-31;Jordana;2000;1311
2023-01-01;2999-12-31;Kaili;2000;2168
2023-01-01;2999-12-31;Kairo;2000;75
2023-01-01;2999-12-31;Kaliana;2000;3417
2023-01-01;2999-12-31;Kalynn;2000;2584
2023-01-01;2999-12-31;Kamri;2000;2172
2023-01-01;2999-12-31;Kinzie;2000;11
2023-01-01;2999-12-31;Kyle;2000;1426
2023-01-01;2999-12-31;Laiklyn;2000;4529
2023-01-01;2999-12-31;Lenni;2000;2093
2023-01-01;2999-12-31;Leo;2000;4886
2023-01-01;2999-12-31;Leonna;2000;2612
2023-01-01;2999-12-31;Lovelynn;2000;3109
2023-01-01;2999-12-31;Luka;2000;2096
2023-01-01;2999-12-31;Lyza;2000;2711
2023-01-01;2999-12-31;Maddisyn;2000;4163
2023-01-01;2999-12-31;Madelaine;2000;2669
2023-01-01;2999-12-31;Mailyn;2000;2135
2023-01-01;2999-12-31;Malaiyah;2000;1346
2023-01-01;2999-12-31;Malanie;2000;4652
2023-01-01;2999-12-31;Maryanne;2000;1219
2023-01-01;2999-12-31;Mattea;2000;3396
2023-01-01;2999-12-31;Maycie;2000;957
